# format_version=1
# table_id=chromosphere2026_gamma1_hydrogen_v1
# material=pure_H
# excitation=0
# fermi_gas=0
# coulomb_correction=0
# ground_stat_weight=1
# saha_prefactor=coefficient_one
# axis_1=log10_T_K
# axis_2=log10_nH_m-3
# value=Gamma1
# nT=501
# nN=57
# k_b_J_K=1.380649e-23
# m_e_kg=9.1093837015e-31
# m_H_kg=1.6726219e-27
# h_J_s=6.62607015e-34
# chi_H_J=2.179872361e-18
# generator=util/eos/tabulate_gamma.f90
# generation_date=2026-07-19
# source_revision=crash_gamma_eos_stage0_2_v1
   6.642555293452612E+00   1.200000000000000E+01   1.666666666666667E+00
   6.651544993495972E+00   1.200000000000000E+01   1.666666666666667E+00
   6.660534693539332E+00   1.200000000000000E+01   1.666666666666667E+00
   6.669524393582693E+00   1.200000000000000E+01   1.666666666666667E+00
   6.678514093626053E+00   1.200000000000000E+01   1.666666666666667E+00
   6.687503793669413E+00   1.200000000000000E+01   1.666666666666667E+00
   6.696493493712773E+00   1.200000000000000E+01   1.666666666666667E+00
   6.705483193756133E+00   1.200000000000000E+01   1.666666666666667E+00
   6.714472893799494E+00   1.200000000000000E+01   1.666666666666667E+00
   6.723462593842854E+00   1.200000000000000E+01   1.666666666666667E+00
   6.732452293886213E+00   1.200000000000000E+01   1.666666666666667E+00
